13K265,Vocal Music,K42B,2014
13K265,Dance,K42C,2014
13K265,Drama,K42D,2014
13K265,Instrumental Music,K42E,2014
13K350,The Urban Assembly School of Music and Art,L02R,2014
13K412,"Brooklyn Community High School of Communications, Arts and Media",L25A,2014
13K419,Science Skills Center,K78A,2014
13K419,Gateway Honors,K78B,2014
13K419,Project Lead the Way,K78C,2014
13K419,Humanities and the Arts,K78D,2014
13K439,Brooklyn International High School,K53A,2014
13K483,Urban Assembly School for Law and Justice,K08X,2014
13K499,Law and Leadership Institute,K85A,2014
13K499,Science and Health Institute,K85D,2014
13K527,The Urban Assembly Institute of Math and Science for Young Women,L54A,2014
13K595,Technology,K95A,2014
13K595,Health Professions,K95B,2014
13K605,Multimedia Internet Technology,K70C,2014
13K605,Culinary Arts,K70D,2014
13K605,Electrical Installation and Practice,K70E,2014
13K605,Computer Information Systems and Repair,K70I,2014
13K670,Humanities,K71B,2014
13K670,Media Communication,K71E,2014
13K670,Pre-Engineering,K71J,2014
13K670,Pre-Medicine,K71K,2014
13K674,"City Polytechnic High School of Engineering, Architecture and Technology",L59A,2014
14K071,Visual Art and Design,K11A,2014
14K071,Instrumental Music,K11B,2014
14K071,Dance,K11C,2014
14K071,Juan Morel Campos Secondary School,K11X,2014
14K322,Foundations Academy,K18R,2014
14K454,Green School: An Academy for Environmental Careers,L27A,2014
14K474,Medical Professions,K87A,2014
14K474,Gateway: Mathematics and Science Institute,K87G,2014
14K474,Instrumental Music,K87H,2014
14K474,Fine Art,K87I,2014
14K477,Legal Studies,K86A,2014
14K477,Computer Forensics Program,K86B,2014
14K478,Computer Science/Networking,K88A,2014
14K478,Business & Finance,K88B,2014
14K478,Gateway: Mathematics and Science Institute for Pre-College Education,K88C,2014
14K488,Brooklyn Preparatory High School,K07X,2014
14K558,Architecture and Design,K09X,2014
14K561,Williamsburg Preparatory School,K39X,2014
14K586,Lyons Community School,L39A,2014
14K610,Automotive Service Center Specialist,K60J,2014
14K610,"Automotive Business Technology, Computer Repair & Electronics",K60L,2014
14K610,Engineering,K60R,2014
14K610,Mechanical Engineering,K60S,2014
14K614,The Young Womenâs Leadership School of Brooklyn,L66A,2014
14K632,Frances Perkins Academy,L47A,2014
14K685,El Puente Academy for Peace and Justice,K75A,2014
15K423,Brooklyn Frontiers High School,L69A,2014
15K429,Brooklyn School for Global Studies,K79A,2014
15K448,Brooklyn Secondary School for Collaborative Studies,K03R,2014
15K462,Secondary School for Law,K22A,2014
15K463,Secondary School for Journalism,K29A,2014
15K464,College Preparatory,K27A,2014
15K497,Honors Institute,K21A,2014
15K497,International Culinary Institute,K21B,2014
15K519,American Studies,K91A,2014
15K519,Pre-Law Institute,K91B,2014
15K592,Khalil Gibran International Academy,L61A,2014
15K656,Art,K47J,2014
15K656,Instrumental Music,K47K,2014
15K656,Dance,K47L,2014
15K656,Vocal Music,K47M,2014
17K537,Media,K06C,2014
17K539,High School for Service & Learning,K30X,2014
15K656,Drama,K47R,2014
15K667,Sunset Park High School,L58A,2014
15K684,Millennium Brooklyn,L63A,2014
16K393,Frederick Douglass Academy IV Secondary School,K33R,2014
16K455,Smart Scholars Early College Program,K10E,2014
16K455,Institute for Computer and Technology,K10S,2014
16K455,Zoned,K10Z,2014
16K498,Academy for Social Justice,K49B,2014
16K498,Computer Technology,K49D,2014
16K594,Gotham Professional Arts Academy,L35A,2014
16K688,Brooklyn Academy of Global Finance,L57A,2014
17K122,Pathways in Technology Early College High School,L67A,2014
17K382,Academy for College Preparation and Career Exploration,L21A,2014
17K408,Academy of Hospitality and Tourism,L24A,2014
17K524,International High School at Prospect Heights,K98X,2014
17K528,High School for Global Citizenship,K32A,2014
17K528,College Preparatory,K32P,2014
17K531,The School for Human Rights,K04X,2014
17K533,Math/Science Leadership,K01J,2014
17K533,Law and Leadership,K01X,2014
17K537,Arts,K06B,2014
18K617,High School for Innovation in Advertising and Media,L48A,2014
17K543,Early College,K14A,2014
17K546,Law Academy â HSPS,K64A,2014
17K546,Medical Academy â HSPS,K64B,2014
17K546,Public Service Academy: Social Action & Leadership,K64C,2014
17K547,Science Exploration Program,K41A,2014
17K548,Performing and Visual Arts,K48A,2014
17K590,Math and Technology,K77A,2014
17K590,Science and Research,K77B,2014
17K600,Health Career Professions,K50A,2014
17K600,Bilingual Haitian Creole Program,K50B,2014
17K600,Dual Language Russian Program,K50C,2014
17K600,Gateway Honors Health Professions,K50J,2014
17K745,Brooklyn Institute for Liberal Arts,L17A,2014
17K751,Academy for Health Careers,L64A,2014
18K563,It Takes a Village Academy,L36A,2014
18K566,Brooklyn Generation School,L32A,2014
18K567,Brooklyn Theatre Arts High School,L33A,2014
18K569,Kurt Hahn Expeditionary Learning School,L37A,2014
18K576,Victory Collegiate High School,L41A,2014
18K589,Arts & Media Preparatory,L31A,2014
18K637,Academy for Conservation and the Environment,L44A,2014
18K642,Urban Action Academy,L50A,2014
19K404,Academy for Young Writers,L22A,2014
19K409,East New York Family Academy,K45A,2014
19K502,FDNY High School for Fire and Life Safety,K62X,2014
19K504,High School for Civil Rights,K63X,2014
19K507,Dance,K61D,2014
19K507,Music,K61M,2014
